trajectory,X_index1,x_index2,x1,y1,x2,y2,A,B,duration,length
1591,35496,35644,271.5,98.00969780518653,308.5,482.3623607280665,-2722.3078152640533,10.387909808726482,37,384.35266292288
1591,35644,35659,308.5,443.15678333234973,312.25,1453.026104761113,-82635.42605954125,269.29848571433905,3.75,1009.8693214287632
1591,35659,35689,312.25,1803.1946430135504,319.75,2399.9730367844313,-23042.679150980835,79.57045250278426,7.5,596.7783937708809
1591,35689,35711,319.75,2214.70847825879,325.25,2494.4084285693407,-14046.029542068334,50.854536420100466,5.5,279.6999503105508
1591,35711,35775,325.25,2286.5780836539943,341.25,2010.2154375000864,7904.512500001398,-17.272665384619227,16,-276.3626461539079
1591,35775,35814,341.25,2243.777043590071,351,1794.170533063525,17980.00491201915,-46.113488259132836,9.75,-449.6065105265461
1591,35814,35833,351,2072.582673669852,355.75,2016.9951403372615,6180.208820983379,-11.702638596334836,4.75,-55.58753333259028
1591,35833,35856,355.75,1989.260782598285,361.5,871.427964416187,71149.09122925538,-194.40570750992862,5.75,-1117.832818182098
1591,35856,35908,361.5,1204.6893497819567,374.5,1266.2515384610704,-507.2130507949362,4.735552975316439,13,61.56218867911366
1591,35908,35941,374.5,952.3433279887886,382.75,1170.1748390182147,-8935.887081771205,26.403819518718276,8.25,217.8315110294261
1591,35941,35960,382.75,760.0592315850445,387.5,1318.3119649185246,-44223.35838597122,117.52689122810258,4.75,558.2527333334801
1591,35960,35979,387.5,834.0817157969032,392.25,1115.8169824639845,-22149.584775465017,59.3126877193856,4.75,281.7352666670813
1591,35979,36132,392.25,897.7178858330467,430.5,572.1067735637598,4236.827919496519,-8.512708817497698,38.25,-325.6111122692869
1591,36132,36230,430.5,708.1833382810728,455,676.0495001055342,1272.8207805083941,-1.3115852316546373,24.5,-32.133838175538585
1591,36230,36261,455,929.9703387104637,462.75,486.48663871037934,26966.755306457457,-57.223703225817566,7.75,-443.48370000008435
1591,36261,36281,462.75,758.3878571459027,467.75,447.27668421356066,29551.726912034115,-62.22223458646832,5,-311.111172932342
1591,36281,36316,467.75,686.6312571411036,476.5,378.70790420002595,17147.333924362712,-35.19124033612316,8.75,-307.9233529410776
1591,36316,36334,476.5,771.2003391786566,481,428.60091503004514,37048.672696248635,-76.13320536635882,4.5,-342.59942414861143
1591,36334,36381,481,740.9294148931822,492.75,406.95021924094,14412.758615636018,-28.423761332105688,11.75,-333.9791956522422
1591,36381,36430,492.75,674.9516963262886,505,566.7399413263493,5027.714331119764,-8.833612653056267,12.25,-108.21175499993933
1591,36430,36493,505,803.1318358137687,520.75,561.9652017411836,8535.776293379206,-15.312167242703834,15.75,-241.1666340725851
1591,36493,36547,520.75,702.3209286196048,534.25,708.0324325645616,482.00495237247566,0.4230743662930949,13.5,5.711503944956803
1591,36547,36553,534.25,909.712190485996,535.75,1166.490933343477,-90546.31672392346,171.18582857166018,1.5,256.7787428574811
1591,36553,36590,535.75,783.7952731177311,545,702.443045047793,5495.628374573898,-8.794835467020377,9.25,-81.35222806993806
1591,36590,36607,545,501.128196078389,549.25,832.3797794117927,-41977.016019616574,77.94154901962379,4.25,331.2515833334037
1591,36607,36661,549.25,487.79041750848455,562.75,571.9490006989636,-2936.21712451896,6.233969125220655,13.5,84.15858319047902
1591,36661,36673,562.75,210.148435877476,565.75,562.5687575557386,-65898.03023893628,117.47344055942027,3,352.42032167826255
1591,36673,36692,565.75,899.106484197524,570.5,451.9900175307921,54153.0309087667,-94.12978245615409,4.75,-447.11646666673187
1591,36692,36711,570.5,796.1723578692399,575.25,606.1468245358701,23619.239045592756,-40.005375438603885,4.75,-190.02553333336982
1591,36711,36767,575.25,405.4242819554165,589.25,804.01803506545,-15972.508323512242,28.47098236500245,14,398.5937531100335
1591,36767,36880,589.25,537.8185617145673,617.5,794.3923925415638,-4813.902847659164,9.082259498300774,28.25,256.5738308269965
1591,36880,36970,617.5,536.0434256404324,640,669.6031715349523,-3129.429600575831,5.935988706423099,22.5,133.5597458945199
1591,36970,37041,640,475.2844530527682,657.75,644.6153625766456,-5630.168059357466,9.53976955064099,17.75,169.33090952387738
1591,37041,37158,657.75,400.8018363022893,687,744.2704423805744,-7322.838356791448,11.742516447120847,29.25,343.4686060782851
1591,37158,37189,687,319.2827237940801,694.75,770.2149612940266,-39653.67820039525,58.18480483870353,7.75,450.9322374999465
1591,37189,37203,694.75,1186.720371399002,698.25,568.512340629677,123901.01447911045,-176.6308659340935,3.5,-618.208030769325
1591,37203,37264,698.25,763.3734912764721,713.5,509.44975901828366,12389.750281393177,-16.650736541520523,15.25,-253.92373225818847
1591,37264,37338,713.5,659.1498032430796,732,690.3248322840974,-543.1952357172519,1.685136704919876,18.5,31.17502904101775
1591,37338,37402,732,578.690054326933,748,768.8360074404936,-8120.48730061849,11.884122069597572,16,190.1459531135606
1591,37402,37408,748,652.8442856697366,749.5,1521.7899999544607,-432661.41857096355,579.2971428564616,1.5,868.9457142847241
1591,37408,37415,749.5,1009.4173929212266,751.25,335.08114292204846,289817.99989256565,-385.3349999995256,1.75,-674.3362499991781
1591,37415,37460,751.25,833.4183565252406,762.5,722.852081821482,8216.788478409548,-9.828113307000741,11.25,-110.56627470375861
1591,37460,37488,762.5,1055.1836576176938,769.5,603.022960299757,50308.402472606766,-64.59438533113321,7,-452.16069731793687
1591,37488,37510,769.5,809.0408577439753,775,843.9834415951668,-4079.744282891022,6.353197063853147,5.5,34.94258385119156
1591,37510,37529,775,1096.724936833387,779.75,770.9874035003813,54243.37511221902,-68.57632280694921,4.75,-325.73753333300556
1591,37529,37555,779.75,725.0071794930773,786.25,834.3006461600253,-12386.005225668763,16.814379487222624,6.5,109.293466666948
1623,37556,37574,0,-50.86832748538011,4.5,-42.790339869281084,-50.86832748538011,1.7951083591331152,4.5,8.077987616099023
1623,37574,37642,4.5,82.82043151451516,21.75,-157.47608613062212,145.50647959585532,-13.93023290696448,17.25,-240.29651764513727
1623,37642,37765,21.75,60.02699305009173,52.5,-61.83551752632275,146.22242736023856,-3.963008474029739,30.75,-121.86251057641448
1623,37765,37841,52.5,105.69112987012988,71.5,-152.1705999999997,818.2038045112773,-13.571669993164713,19,-257.8617298701296
1623,37841,37992,71.5,0.025460003485434868,109.25,67.47896052980165,-127.73415026490154,1.7868476960613564,37.75,67.45350052631622
1623,37992,38022,109.25,-150.63434193548346,116.75,158.0231241379306,-4646.744764404881,41.15432880978853,7.5,308.65746607341407
1623,38022,38076,116.75,-139.01152929292994,130.25,149.68520964360687,-2635.7036975033507,21.384943624928656,13.5,288.6967389365368
1623,38076,38127,130.25,-109.35131975867102,143,23.045852549023948,-1461.879295686301,10.384091945701574,12.75,132.39717230769497
1623,38127,38206,143,-118.9219117088603,162.75,115.96260175267685,-1819.604718037964,11.89288675754618,19.75,234.88451346153715
1623,38206,38363,162.75,-59.09514165927601,202,143.3158101420878,-898.3915086827654,5.156966924875511,39.25,202.4109518013638
1623,38363,38390,202,225.78285185188724,208.75,-108.34145584041835,10224.762133903108,-49.49989743589713,6.75,-334.1243076923056
1623,38390,38484,208.75,163.61304778741942,232.5,272.5926625106705,-794.260407937999,4.5886153567684715,23.75,108.97961472325107
1623,38484,38541,232.5,137.22828614640014,246.75,99.0999893483721,759.3215496931724,-2.6756699507388055,14.25,-38.12829679802803
1623,38541,38583,246.75,305.5894695459556,257.25,-216.23944367015247,12568.568930124517,-49.69799173486752,10.5,-521.828913216108
1623,38583,38660,257.25,100.66691508490976,276.5,60.27524504443409,640.4465056258111,-2.0982685735312008,19.25,-40.391670040475674
1623,38660,38693,276.5,-90.36469340466829,284.75,332.79004924239416,-14272.460007575899,51.29148395721964,8.25,423.15474264706245
1623,38693,38790,284.75,145.1788719216952,309.5,378.315632480299,-2537.0713328889087,9.419667093276923,24.75,233.13676055860378
1623,38790,38812,309.5,166.7058972341556,315,284.28877922175525,-6450.00355279532,21.378705815927223,5.5,117.58288198759965
1623,38812,38834,315,-108.1042252965126,320.5,420.13281818176256,-30361.68035177937,96.0430988142313,5.5,528.2370434782752
1623,38834,38856,320.5,378.5776324113358,326,-17.346740259479702,23450.17062168328,-71.98624957651153,5.5,-395.9243726708155
1623,38856,38907,326,217.17221568618424,338.75,301.5602956861662,-1940.515163136884,6.618672941175056,12.75,84.38807999998198
1623,38907,39005,338.75,91.18507750714889,363.75,304.0811760651445,-2793.5570579536884,8.515843942319815,25,212.89609855799563
1623,39005,39069,363.75,463.6536052885576,379.75,342.6862485119782,3213.770857006115,-7.56045979853624,16,-120.96735677657944
1623,39069,39171,379.75,145.20226537212966,405.25,26.770244224379894,1908.9105018763642,-4.644392986186266,25.5,-118.43202114774977
1623,39171,39199,405.25,2.000446339137852,412.5,3143.624508711393,-175603.95145384787,433.3274568789315,7.25,3141.624062372255
1623,39199,39238,412.5,2894.613958979404,422.25,6563.691516874067,-152335.5904134875,376.3156469635561,9.75,3669.077557894663
1708,39239,39251,0,-213.105358974359,3,165.44924242424244,-213.105358974359,126.18486713286714,3,378.55460139860145
1708,39251,39296,3,61.4570628019324,14.25,102.8017525252526,50.43181220904702,3.6750835309617953,11.25,41.344689723320194
1708,39296,39327,14.25,-93.55541733870783,22,-197.16395483870798,96.9506032258086,-13.368843548387119,7.75,-103.60853750000015
1708,39327,39344,22,69.23400000000595,26.25,244.4523750000061,-837.7787647058773,41.22785294117651,4.25,175.21837500000015
1708,39344,39422,26.25,7.3432437520285205,45.75,-24.63462670662674,50.39037706175676,-1.6398907927515518,19.5,-31.97787045865526
1708,39422,39445,45.75,183.0303260869573,51.5,-154.81690118577035,2871.119134387357,-58.7560395256918,5.75,-337.84722727272765
1708,39445,39507,51.5,212.14403533026052,67,-39.31449550502498,1047.6352829442737,-16.223131021631325,15.5,-251.4585308352855
1708,39507,39530,67,-270.67764130434807,72.75,76.39788142292764,-4314.861993083042,60.36096047430886,5.75,347.0755227272757
1708,39530,39568,72.75,210.49338056679926,82.25,-301.00275248933303,4127.476925812447,-53.84169821643502,9.5,-511.4961330561323
1708,39568,39649,82.25,82.61395633845149,102.5,-29.519555246915047,538.0698243827179,-5.537457362240321,20.25,-112.13351158536653
1708,39649,39666,102.5,62.97747058820846,106.75,112.3969705882073,-1128.904588235291,11.62811764705853,4.25,49.419499999998834
1708,39666,39691,106.75,187.61461230767236,113,-261.577830000022,7859.821526923091,-71.87079076923109,6.25,-449.19244230769436
1708,39691,39725,113,149.24581176470474,121.5,-311.37113368983773,6272.741674866263,-54.19022887700494,8.5,-460.6169454545425
1708,39725,39768,121.5,13.877910147990178,132.25,-57.31738205980275,818.5502825430459,-6.622817879794697,10.75,-71.19529220779293
1708,39768,39820,132.25,81.57242960814438,145.25,-315.7482895927451,4123.546669171042,-30.563132246222285,13,-397.32071920088947
1708,39820,39847,145.25,-9.48171957678187,152,-251.25145584051916,5193.044827431787,-35.817738705738854,6.75,-241.7697362637373
1708,39847,39890,152,-94.83878435517818,162.75,149.9627740863798,-3556.218959528838,22.77223799456355,10.75,244.80155844155797
1708,39890,39993,162.75,-16.03349383868482,188.5,53.77234665905371,-457.2335148486632,2.7109064270966416,25.75,69.80584049773853
1708,39993,40104,188.5,159.24624050836692,216.25,133.50802784602584,334.0805859804857,-0.9275031590032826,27.75,-25.738212662341084
1708,40104,40228,216.25,329.1595278709856,247.25,103.6057643587967,1902.5789265648843,-7.2759278552319016,31,-225.55376351218888
1708,40228,40247,247.25,309.42192631564103,252,53.180526315605675,13647.461115791131,-53.94555789474415,4.75,-256.24140000003536
1708,40247,40266,252,-62.97401052601708,256.75,226.40812280730825,-15415.457715788794,60.9225543859634,4.75,289.3821333333253
1708,40266,40294,256.75,-135.25099507388768,263.75,136.52247619048103,-10103.513673234847,38.82478160919556,7,271.7734712643687
1708,40294,40340,263.75,-75.06028584642081,275.25,179.2104318840793,-5906.703920752447,22.110497193956498,11.5,254.2707177305001
1708,40340,40429,275.25,31.814570786477816,297.5,538.6748480592023,-6238.445713227779,22.780237180796576,22.25,506.8602772727245
1708,40429,40498,297.5,440.09605507241463,314.75,393.7296786018446,1239.7480550720998,-2.687905882351883,17.25,-46.36637647057
1708,40498,40530,314.75,167.29744318149824,322.75,647.9087862899432,-18741.7550872414,60.07641788855567,8,480.611343108445
1708,40530,40594,322.75,382.4915302885088,338.75,356.8548973214263,899.6304859213776,-1.6022895604426608,16,-25.636632967082505
1708,40594,40708,338.75,221.66035072467594,367.25,507.524103244868,-3176.1061814232235,10.030307105971659,28.5,285.86375252019207
1708,40708,40820,367.25,624.8037220290062,395.25,78.66399469104545,7788.011395774222,-19.504990262070024,28,-546.1397273379607
1708,40820,40863,395.25,256.25557822439623,406,-52.03255813922806,11591.221708245066,-28.67796617336033,10.75,-308.2881363636243
1708,40863,40893,406,-73.51467096737906,413.5,274.6102344831161,-18918.676219354333,46.416654060066385,7.5,348.12490545049513
1708,40893,40900,413.5,406.0331429068465,415.25,2235.6941429068684,-431916.72314281855,1045.5205714285983,1.75,1829.6610000000219
1708,40900,40910,415.25,2521.6900908499083,417.75,3144.180999940814,-100874.0499091501,248.99636363636364,2.5,622.4909090909059
1708,40910,40930,417.75,3148.7153142969946,422.75,2944.3727579057304,20221.535900787123,-40.86851127825285,5,-204.34255639126422
1876,40931,41352,0,-29.707805788519785,105.25,57.08855724465557,-29.707805788519785,0.8246685323817136,105.25,86.79636303317535
1876,41352,41380,105.25,-114.48389901478004,112.25,130.91337301587237,-3804.2071677613776,35.05675314723608,7,245.3972720306524
1876,41380,41813,112.25,-42.54895778035568,220.5,23.839170547857364,-111.39022710914934,0.6132852501451551,108.25,66.38812832821304
1876,41813,42128,220.5,-186.06586990154398,299.25,-168.9593729653182,-233.96406132297608,0.217225357920327,78.75,17.106496936225767
1876,42128,42178,299.25,-0.48430588240444195,311.75,-104.61641632658984,2492.438418151401,-8.330568835534855,12.5,-104.1321104441854
1876,42178,42333,311.75,23.627703722087745,350.5,-80.86069987431654,864.2537636234824,-2.696474931520111,38.75,-104.48840359640428
1876,42333,42375,350.5,194.74088815061805,361,-226.00702903600904,14239.70707614232,-40.07123020825022,10.5,-420.7479171866271
1876,42375,42387,361,-650.1737564145005,364,53.9964393896953,-85385.320651519,234.7233986013975,3,704.1701958041958
1876,42387,42403,364,504.29327941904194,368,1622.0201500072144,-101208.85194410436,279.4317176470423,4,1117.7268705881725
1876,42403,42419,368,1714.0271617622948,372,1632.584949997945,9206.710644082463,-20.360552941087413,4,-81.44221176434985
1876,42419,42460,372,1843.4727212540965,382.25,3586.1124926826888,-61401.59995888595,170.0136362369356,10.25,1742.6397714285922
1876,42460,42480,382.25,2997.8988285655505,387.25,3376.3695052572803,-25936.184404517153,75.69413533834586,5,378.47067669172975
1876,42480,42499,387.25,2926.8333262916403,392,3082.0511929583336,-9727.507487745628,32.67744561404072,4.75,155.21786666669323
1876,42499,42514,392,2927.2200583430676,395.75,2284.2542190575623,70138.5824583217,-171.45755714280264,3.75,-642.9658392855054
1876,42514,42526,395.75,2497.9823460832413,398.75,3032.673227201318,-68036.65638807604,178.23029370602472,3,534.6908811180765
1876,42526,42614,398.75,2502.662594994139,420.75,2142.9464028204047,9022.518578143061,-16.350736007896984,22,-359.71619217373427
1885,42615,43137,0,-20.519601620477218,130.5,19.323887999058698,-20.519601620477218,0.3053140967014246,130.5,39.843489619535916
1885,43137,43267,130.5,-93.60983018203126,163,50.67029266547365,-672.9500157697048,4.4393883953078435,32.5,144.2801228475049
1885,43267,43539,163,-85.19682401422148,231,87.45118433904946,-499.0442558022092,2.538941299312808,68,172.64800835327094
1885,43539,43721,231,3.226055125202322,276.5,51.43536968004244,-241.52892646090905,1.059545374831651,45.5,48.20931455484012
1885,43721,43852,276.5,-11.137409090900746,309.25,186.46812307692812,-1679.4711386910428,6.033756707414619,32.75,197.60553216782887
1885,43852,43985,309.25,28.45055470766954,342.5,99.53296719070693,-632.6693268074976,2.1378169167830787,33.25,71.08241248303739
1885,43985,44021,342.5,-106.94953303293914,351.5,188.54699206359146,-11352.233960317586,32.83294723294787,9,295.4965250965306
1885,44021,44072,351.5,10.505397435968916,364.25,131.57406666673978,-3327.191640573122,9.495581900452606,12.75,121.06866923077087
1885,44072,44141,364.25,278.0317921324463,381.5,103.30703751057445,3967.509581756612,-10.12897128242736,17.25,-174.72475462187185
1885,44141,44154,381.5,-170.86118681313383,384.75,168.9808846154192,-40063.09203296502,104.56679120878606,3.25,339.842071428553
1885,44154,44165,384.75,139.30931818305544,387.5,-309.2285818169403,62893.83914545548,-163.10469090909012,2.75,-448.5378999999957
1885,44165,44194,387.5,50.816710344852254,394.75,-20.904189655150276,3884.1751586208406,-9.89253793103481,7.25,-71.72090000000253
1885,44194,44211,394.75,648.2161176313239,399,3352.249867631006,-250508.8010146901,636.2432352940378,4.25,2704.033749999682
1885,44211,44229,399,3658.410163709428,403.5,6744.187464018527,-269947.17713036423,685.7282889575781,4.5,3085.777300309099
1885,44229,44240,403.5,6370.522318222102,406.25,6858.443418223011,-65220.8099910011,177.4258545457824,2.75,487.92110000090906
1906,44241,44313,0,-25.02962100456621,18,74.36231455399063,-25.02962100456621,5.521774197697602,18,99.39193555855684
1906,44313,44448,18,-75.42219716775585,51.75,38.44876727473738,-136.15337820375225,3.3739545019998,33.75,113.87096444249323
1906,44448,44505,51.75,-97.74359286146398,66,39.2474354636588,-595.2373273053307,9.61340549649984,14.25,136.99102832512278
1906,44505,44518,66,-81.75765934057017,69.25,358.7012692308599,-9026.462054945006,135.5258241758248,3.25,440.4589285714301
1906,44518,44558,69.25,-15.375312195125161,79.25,-185.00826153846265,1159.3328620074883,-16.963294934333767,10,-169.6329493433375
1906,44558,45327,79.25,21.636094502896288,271.5,40.35305629266912,13.92051987694312,0.09735740852937753,192.25,18.716961789772835
1906,45327,45351,271.5,-165.20217666686221,277.5,380.13862681140745,-24841.873534058555,90.8901339130449,6,545.3408034782697
1906,45351,45384,277.5,3.198390374294604,285.75,49.114835227236426,-1541.2638455882989,5.565629679144481,8.25,45.91644485294182
1906,45384,45413,285.75,-93.59601379319611,293,279.67494334965886,-14805.620290147832,51.48564926108359,7.25,373.27095714285497
1906,45413,45438,293,-134.9110030768161,299.25,-205.35257999989062,3167.390123076923,-11.270652307691941,6.25,-70.44157692307454
1906,45438,45595,299.25,3.9177272434101837,338.5,59.59498138167794,-420.5770065368858,1.4185287678539549,39.25,55.677254138267756
1906,45595,45612,338.5,-164.85635294059466,342.75,253.09877205941302,-33453.75277941147,98.34238235294204,4.25,417.9551250000077
1906,45612,45736,342.75,-45.284363225807056,373.75,42.55479189614516,-1016.473731549971,2.833521132966197,31,87.83915512195222
1906,45736,45767,373.75,-278.59877217950634,381.5,-485.39430967944645,9694.282794349821,-26.683295161282484,7.75,-206.7955374999401
1906,45767,45771,381.5,107.35060001513921,382.5,-528.3089999848453,242611.48800001145,-635.6595999999903,1,-635.6595999999845
1906,45771,45780,382.5,-844.9139111237455,384.75,-141.63861112412997,-120401.71491105821,312.5667999998287,2.25,703.2752999996155
1906,45780,45873,384.75,-304.00702356429883,408,-547.7137150536441,3728.9456452755126,-10.482008236100874,23.25,-243.7066914893453
1906,45873,45916,408,-373.16033721023086,418.75,-703.312980067356,12157.284154483432,-30.711873754151135,10.75,-330.1526428571251
1906,45916,46264,418.75,-488.76125069989166,505.75,-564.7692550598059,-122.91812626639656,-0.8736552225277495,87,-76.00800435991425
1906,46264,46275,505.75,-13.30213637171255,508.5,653.6861636282847,-122678.5140363709,242.5411999999984,2.75,666.9882999999973
1906,46275,46282,508.5,1252.8699999751989,510.25,2286.5809999738703,-299114.0119996363,590.691999999236,1.75,1033.7109999986715
1906,46282,46294,510.25,2720.6853461482096,513.25,4728.279136355908,-338737.5584716797,669.1979300692365,3,2007.5937902076985
1906,46294,46303,513.25,4705.629155055241,515.5,5090.161805053111,-83010.54089445891,170.9033999990534,2.25,384.53264999786916
1936,46304,46376,0,38.50792732115681,18,123.25804655712051,38.50792732115681,4.708339957553538,18,84.7501192359637
1936,46376,46567,18,-6.623479712041913,65.75,37.83627423532654,-23.383177535133687,0.9310943235050986,47.75,44.459753947368455
1936,46567,46580,65.75,-180.27047252739249,69,405.56538461546916,-12032.180505494494,180.25718681318787,3.25,585.8358571428616
1936,46580,46827,69,-17.656526544338558,130.75,-19.26236348375618,-15.86215004523223,-0.026005456508787366,61.75,-1.605836939417621
1936,46827,46859,130.75,-149.52521590904172,138.75,-159.1816733870529,8.297510997203787,-1.2070571847513996,8,-9.656457478011191
1936,46859,46955,138.75,-6.909535867697684,162.75,-21.836852850877463,79.3890154413104,-0.6219715409658241,24,-14.927316983179779
1936,46955,47117,162.75,-129.36906021358732,203.25,3.013980216238565,-661.3527597186282,3.2687170476500214,40.5,132.38304042982588
1936,47117,47232,203.25,-90.74128320839577,232,97.31546361556025,-1420.2207194507973,6.54110423735499,28.75,188.05674682395602
1936,47232,47656,232,-93.02690447280827,338,114.6701664324903,-547.6091728693107,1.959406329295269,106,207.69707090529857
1936,47656,47759,338,3.6057905153089393,363.75,19.37762535693733,-203.41868235732755,0.6124984404515873,25.75,15.77183484162839
1936,47759,47832,363.75,316.27991558677604,382,16.901086757949997,6283.351092928443,-16.40431938788087,18.25,-299.37882882882604
1936,47832,47851,382,-226.2385157895551,386.75,476.0086842104283,-56701.69754736734,147.84151578947063,4.75,702.2471999999834
1936,47851,47877,386.75,642.7786666741013,393.25,5114.408080007532,-265419.1714266673,687.9429866666875,6.5,4471.62941333343
1936,47877,47882,393.25,5248.022199582454,394.5,5715.817699583771,-141920.44210083009,374.23640000104905,1.25,467.7955000013171
1936,47882,47895,394.5,5805.549208790995,397.75,5906.669923078178,-6468.94980237611,31.114065934517377,3.25,101.12071428718264
1936,47897,47925,398.25,7090.885243827459,405.25,7074.736738078411,8009.619874478617,-2.306929392721051,7,-16.148505749048127
1936,47925,47976,405.25,7242.944914780537,418,6944.696208625735,16722.575359426293,-23.39205538469033,12.75,-298.24870615480177
1936,47976,47987,418,6486.610500223773,420.75,6584.51020022601,-8394.14390011622,35.59989090990429,2.75,97.8997000022373
1936,47987,48001,420.75,6666.609085819378,424.25,5982.505362740863,88905.64951018569,-195.45820659385933,3.5,-684.103723078515
1936,48001,48107,424.25,5849.773192734185,450.75,5592.02122264059,9976.23633659107,-9.72648943749413,26.5,-257.75197009359454
1936,48107,48154,450.75,5385.958287229532,462.5,4883.999787228895,24641.94074470084,-42.71987234047989,11.75,-501.9585000006373
1936,48154,48300,462.5,4977.022979034103,499,4864.861421258098,6398.248197428686,-3.072919391123423,36.5,-112.16155777600488
1936,48300,48374,499,4979.030670265149,517.5,4486.450188073179,18265.39070344317,-26.625972010376792,18.5,-492.5804821919701
1936,48374,48471,517.5,4660.184934985163,541.75,4399.5845663628115,10221.450533420903,-10.746406953499013,24.25,-260.6003686223512
1936,48471,48500,541.75,4756.315903438706,549,4316.9243891515,37589.46802276202,-60.605726108580185,7.25,-439.3915142872065
1936,48500,48819,549,4491.2012050549565,628.75,4486.1774854798105,4525.784553603611,-0.06299334890465293,79.75,-5.02371957514606
1936,48819,49411,628.75,4421.077213874687,776.75,4466.282680494505,4229.0303413259635,0.3054423420258026,148,45.20546661981825
1936,49411,49449,776.75,4338.807222666483,786.25,4404.982386907253,-1071.883179861755,6.965806762186338,9.5,66.17516424077075
1955,49450,49656,0,60.549438018854794,51.5,13.68746502486377,60.549438018854794,-0.9099412231842917,51.5,-46.861972993991024
1955,49656,49684,51.5,-66.68297044334076,58.5,-177.84014285713954,751.1162266010358,-15.879596059114109,7,-111.15717241379878
1955,49684,49902,58.5,17.159225587533058,113,-54.465347482349074,94.04064805703956,-1.314212349906094,54.5,-71.62457306988213
1955,49902,49931,113,-204.37464827586336,120.25,227.93162315270547,-6942.389637438385,59.62845123152674,7.25,432.30627142856883
1955,49931,50386,120.25,16.952590109890224,234,-146.3939231059686,189.6331897952267,-1.4360133029965612,113.75,-163.34651321585883
1955,50386,50407,234,-57.759311688290836,239.25,37.206042857160355,-4290.500828571237,18.088638961038235,5.25,94.96535454545119
1955,50407,50697,239.25,-113.33736217561506,311.75,-31.667445006561877,-382.84808883349046,1.1264816161248712,72.5,81.66991716905318
1955,50697,50814,311.75,81.1735880052131,341,-69.39144297082044,1685.9137044762722,-5.147522426531063,29.25,-150.56503097603354
1955,50814,50830,341,276.0076397047669,345,-70.12452500112704,29783.774680882343,-86.53304117647383,4,-346.13216470589396
1955,50830,50873,345,-42.68108773784297,355.75,42.899282392028,-2789.213896556947,7.9609646632437805,10.75,85.58037012987097
1955,50873,50892,355.75,468.29559473395057,360.5,1413.9382280670688,-70355.3605754257,199.08265964907844,4.75,945.6426333331183
1955,50892,50929,360.5,1483.6942460889327,369.75,1606.7376846854181,-3311.674360833568,13.301993361782248,9.25,123.04343859648543
1973,50930,51017,0,68.8351384535005,21.75,-93.56160678962844,68.8351384535005,-7.466517022672595,21.75,-162.39674524312895
1973,51017,51136,21.75,114.69019369747903,51.5,-75.21595969235156,253.52914617575854,-6.383400113943885,29.75,-189.9061533898306
1973,51136,51220,51.5,47.92614509804025,72.5,-189.00985943775186,628.9834895548639,-11.28266688265677,21,-236.9360045357921
1973,51220,51252,72.5,64.5476136363634,80.5,-91.1735241935487,1475.770425219941,-19.465142228739,8,-155.7211378299121
1973,51252,51261,80.5,-379.45546666677546,82.75,56.24983333322416,-15968.022866666759,193.64679999999979,2.25,435.7052999999996
1973,51261,51295,82.75,179.14607563025265,91.25,-169.5102620320863,3573.4180687547882,-41.01839266615753,8.5,-348.65633766233896
1973,51295,51368,91.25,-49.924586079230096,109.5,35.946213470319435,-479.27858382697764,4.705249290386274,18.25,85.87079954954953
1973,51368,51387,109.5,-284.2778210526558,114.25,112.45624561399745,-9430.04209473655,83.52296140350587,4.75,396.73406666665323
1973,51387,51414,114.25,145.5373941798798,121,-325.05903988605587,8110.817778184791,-69.71799023199047,6.75,-470.5964340659357
1973,51414,51451,121,-51.12213940255424,130.25,247.58320270270406,-3958.510938833499,32.29246941678467,9.25,298.7053421052583
1973,51451,51684,130.25,7.677928139098924,188.5,139.9184948941844,-288.0187897982381,2.270224321975716,58.25,132.24056675508547
1973,51684,51765,188.5,285.9295733213339,208.75,166.8143373457258,1394.730658822674,-5.882233875338675,20.25,-119.11523597560813
1973,51765,51878,208.75,304.29131392641864,237,270.96694832491886,550.5377323091826,-1.179623561115037,28.25,-33.32436560149978
1973,51878,51919,237,124.2743170729409,247.25,229.41481707292496,-2306.7791951218164,10.257609756096022,10.25,105.14049999998406
1973,51919,51960,247.25,337.5516271778324,257.5,-112.23345853645151,11187.245524041902,-43.88147177700331,10.25,-449.7850857142839
1973,51960,52016,257.5,210.83921992478417,271.5,57.903899350612846,3023.756723342581,-10.923951469583677,14,-152.93532057417133
1973,52016,52042,271.5,313.73507692332714,278,-55.87756307664313,15752.170732306708,-56.86348307691853,6.5,-369.61263999997027
1973,52042,52145,278,213.09113890957747,303.75,401.2921524842088,-1818.748929973822,7.308777226199279,25.75,188.20101357463136
1973,52145,52190,303.75,333.23241932400515,315,240.9739707074359,2824.2105319713783,-8.2007509881395,11.25,-92.25844861656924
1973,52190,52224,315,-11.375413445188315,323.5,467.5319839573931,-17759.12014071729,56.342046753244766,8.5,478.9073974025814
1973,52224,52233,323.5,229.9313333326936,325.75,-77.93766666728334,44494.65199999633,-136.8306666666573,2.25,-307.86899999997695
1973,52233,52284,325.75,237.17965233771065,338.5,321.0284015684815,-1905.073685852381,6.576372488687925,12.75,83.84874923077086
1973,52284,52383,338.5,154.29270121210743,363.25,286.72463141619687,-1656.948041175137,5.350785058751091,24.75,132.43193020408944
1973,52383,52455,363.25,423.76024200912343,381.25,324.38792018776167,2429.148903209656,-5.520684545631198,18,-99.37232182136177
